listing_id,name,description,text,llama_response
7.885206346718419e+17,HRésidences: Cozy Studio in the Plateau Mont Royal,"Our cozy 600 sq/ft Mont Royal Studio is the perfect spot for any stay in Montreal. Our unit features 1 queen bed, a living area, dining area, kitchen, bathroom and a laundry closet (free in-unit washer/dryer). The perfect place for a student or couple visiting Montreal for a long term stay. <br /><br />Paid street parking, free side parking","HRésidences: Cozy Studio in the Plateau Mont Royal
Our cozy 600 sq/ft Mont Royal Studio is the perfect spot for any stay in Montreal. Our unit features 1 queen bed, a living area, dining area, kitchen, bathroom and a laundry closet (free in-unit washer/dryer). The perfect place for a student or couple visiting Montreal for a long term stay. <br /><br />Paid street parking, free side parking",<coroutine object preguntar_llama at 0x11bfcbb30>
49690146.0,"Great View, Modern Unit, Walk everywhere","* Sanitized based on AIRBNB protocols.<br />* PROFESSIONALLY CLEANED<br />* Bright and airy suite.<br />* Keyless smart lock entry.<br />* Walk score of 100.<br />* Comfortable, and modern décor.<br />* Full Kitchen<br />* Very Close to Concordia University<br />* Guy-Concordia and Peel metro stations are in walking distance<br />* Blazing fast and always free Wi-Fi<br />* fresh towels, and bathroom essentials provided<br />* Secured Building and three fast elevators.<br />* Paid parking spot available in the same building.","Great View, Modern Unit, Walk everywhere
* Sanitized based on AIRBNB protocols.<br />* PROFESSIONALLY CLEANED<br />* Bright and airy suite.<br />* Keyless smart lock entry.<br />* Walk score of 100.<br />* Comfortable, and modern décor.<br />* Full Kitchen<br />* Very Close to Concordia University<br />* Guy-Concordia and Peel metro stations are in walking distance<br />* Blazing fast and always free Wi-Fi<br />* fresh towels, and bathroom essentials provided<br />* Secured Building and three fast elevators.<br />* Paid parking spot available in the same building.",<coroutine object preguntar_llama at 0x11bfcb9c0>
7.056475178739922e+17,Heart of Montreal - Metro walking distance,"This stylish basement is very well located and offers peace and comfort in a central area of Montreal. This spectacular apartment accommodates up to 4 guests with its queen size, hotel quality, bed and a full size, stylish, sofa bed.<br />You will find easy parking on the street and a metro station within a 2 minutes walk.","Heart of Montreal - Metro walking distance
This stylish basement is very well located and offers peace and comfort in a central area of Montreal. This spectacular apartment accommodates up to 4 guests with its queen size, hotel quality, bed and a full size, stylish, sofa bed.<br />You will find easy parking on the street and a metro station within a 2 minutes walk.",<coroutine object preguntar_llama at 0x11bfcb850>
8.558323291178637e+17,Cozy lovely Condo / 2 BR,"Modern, bright and spacious condo!! two magnificent bedrooms, enjoy a fully equipped kitchen, rest on a cozy stylized living room, relish your meals at our beautiful table for four and be pleased by a spacious bathroom!<br />Each functional area is managing to offer a lovely stay!!","Cozy lovely Condo / 2 BR
Modern, bright and spacious condo!! two magnificent bedrooms, enjoy a fully equipped kitchen, rest on a cozy stylized living room, relish your meals at our beautiful table for four and be pleased by a spacious bathroom!<br />Each functional area is managing to offer a lovely stay!!",<coroutine object preguntar_llama at 0x11bfcb6e0>
27207291.0,Espace + Mtl,Great place to feel at home in a beautiful neighborhood typical of Montreal. All services are close by. Enjoy your stay!,"Espace + Mtl
Great place to feel at home in a beautiful neighborhood typical of Montreal. All services are close by. Enjoy your stay!",<coroutine object preguntar_llama at 0x11bfcb570>
1.0844011251338606e+18,Charming 1BR - Leisure/Business,"This is spacious and renovated 1 BR located at the base of Mount Royal Park, this great unit puts you at the centre of some of Montréal's greatest cultural attractions.  It has a balcony, large bedrooms and spacious living room. Also you have a stunning rooftop lounge which offers a private space overlooking some of the most gorgeous sites in the city.  You may walk to McGill University in under 10 mins or to any number of the city's best pubs, parks, restaurants and more. Pets ($) Parking ($)","Charming 1BR - Leisure/Business
This is spacious and renovated 1 BR located at the base of Mount Royal Park, this great unit puts you at the centre of some of Montréal's greatest cultural attractions.  It has a balcony, large bedrooms and spacious living room. Also you have a stunning rooftop lounge which offers a private space overlooking some of the most gorgeous sites in the city.  You may walk to McGill University in under 10 mins or to any number of the city's best pubs, parks, restaurants and more. Pets ($) Parking ($)",<coroutine object preguntar_llama at 0x11bfcb400>
24203621.0,Studio Apt-Free Parking Near Downtown/Old Montreal,"You will enjoy sleeping in our soft and comfortable Quinn size bed, equipped with clean and nice smelling sheets and soft pillows. Fully equipped bathroom with extra towels. Fully operational kitchen where you will find everything you need to cook nice meals. You will find closely, Maxi ,a grocery store found just 1 minute walking distance where you can buy fresh ingredients any time of the day.Convenience store just beside the building. Mc Donald restaurant just in front of the building if you have cravings for fries or something fast.Close to promenade Masson where you can walk, shop or dine for an amazing experience. Surrounded by few parks and community pool with a lot of green space. Bus station just in front of the building. Bus #94 will take you to two metro stations in about 5 Minutes. Metro Iberville or Metro Frontenac. By car, 9 minutes drive to downtown and 10 minutes to old Montreal. Close to  Biodome and Olympic Stadium for an amazing experience if you are travelling with ","Studio Apt-Free Parking Near Downtown/Old Montreal
You will enjoy sleeping in our soft and comfortable Quinn size bed, equipped with clean and nice smelling sheets and soft pillows. Fully equipped bathroom with extra towels. Fully operational kitchen where you will find everything you need to cook nice meals. You will find closely, Maxi ,a grocery store found just 1 minute walking distance where you can buy fresh ingredients any time of the day.Convenience store just beside the building. Mc Donald restaurant just in front of the building if you have cravings for fries or something fast.Close to promenade Masson where you can walk, shop or dine for an amazing experience. Surrounded by few parks and community pool with a lot of green space. Bus station just in front of the building. Bus #94 will take you to two metro stations in about 5 Minutes. Metro Iberville or Metro Frontenac. By car, 9 minutes drive to downtown and 10 minutes to old Montreal. Close to  Biodome and Olympic Stadium for an amazing experience if you are travelling with ",<coroutine object preguntar_llama at 0x11bfcb290>
1.106566850178464e+18,Cheap & Modern Hotel Suite *Premium Location*,"We are delighted to present to you this stunning Suite situated just a stone's throw away from the vibrant Quartier Latin, which is known for its exciting festivals and events in the heart of downtown Montreal. The Mont-Royal, Berri-UQAM metro stations are conveniently located within a few steps, making it easy to explore the city as it is on the Orange Line of the Montreal Metro system. In addition, the renowned Saint-Denis street with its array of shops, restaurants, pharmacies, gyms ...","Cheap & Modern Hotel Suite *Premium Location*
We are delighted to present to you this stunning Suite situated just a stone's throw away from the vibrant Quartier Latin, which is known for its exciting festivals and events in the heart of downtown Montreal. The Mont-Royal, Berri-UQAM metro stations are conveniently located within a few steps, making it easy to explore the city as it is on the Orange Line of the Montreal Metro system. In addition, the renowned Saint-Denis street with its array of shops, restaurants, pharmacies, gyms ...",<coroutine object preguntar_llama at 0x11bfcb120>
9.462109008479996e+17,Superbe Condo Cœur du Vieux-Port,"Ideally located in the heart of Montreal's Vieux-Port/ Cité Multimédia Look no further! This 3 1/2 apartment is the ideal place to enjoy all that this emblematic part of the city has to offer. Take a stay in a comfortable apartment, fully furnished, and enjoying a prime location in the heart of the Old Port of Montreal, Cité Multimédia. At the heart of Montreal's Old Port and fully enjoy all that this iconic and dynamic region has to offer","Superbe Condo Cœur du Vieux-Port
Ideally located in the heart of Montreal's Vieux-Port/ Cité Multimédia Look no further! This 3 1/2 apartment is the ideal place to enjoy all that this emblematic part of the city has to offer. Take a stay in a comfortable apartment, fully furnished, and enjoying a prime location in the heart of the Old Port of Montreal, Cité Multimédia. At the heart of Montreal's Old Port and fully enjoy all that this iconic and dynamic region has to offer",<coroutine object preguntar_llama at 0x11bfcafb0>
1.081425974664388e+18,Cozy Hotel Room in The Village,"Welcome to our hotel room, where comfort and simplicity meet to create a cozy and welcoming atmosphere.<br />Our cozy bed promises peaceful nights, while the bathroom is designed with a modern aesthetic to suit your needs for refreshment and relaxation.<br /><br />Whether for a business trip or a romantic getaway, our room has everything you need for a pleasant and relaxing stay.","Cozy Hotel Room in The Village
Welcome to our hotel room, where comfort and simplicity meet to create a cozy and welcoming atmosphere.<br />Our cozy bed promises peaceful nights, while the bathroom is designed with a modern aesthetic to suit your needs for refreshment and relaxation.<br /><br />Whether for a business trip or a romantic getaway, our room has everything you need for a pleasant and relaxing stay.",<coroutine object preguntar_llama at 0x11bfcae40>
